FILEID,FILETYPE,STUSAB,CHARITER,SEQUENCE,LOGRECNO,LOGRECNO,GEOID,Geography Name,B07401_001,B07401_002,B07401_003,B07401_004,B07401_005,B07401_006,B07401_007,B07401_008,B07401_009,B07401_010,B07401_011,B07401_012,B07401_013,B07401_014,B07401_015,B07401_016,B07401_017,B07401_018,B07401_019,B07401_020,B07401_021,B07401_022,B07401_023,B07401_024,B07401_025,B07401_026,B07401_027,B07401_028,B07401_029,B07401_030,B07401_031,B07401_032,B07401_033,B07401_034,B07401_035,B07401_036,B07401_037,B07401_038,B07401_039,B07401_040,B07401_041,B07401_042,B07401_043,B07401_044,B07401_045,B07401_046,B07401_047,B07401_048,B07401_049,B07401_050,B07401_051,B07401_052,B07401_053,B07401_054,B07401_055,B07401_056,B07401_057,B07401_058,B07401_059,B07401_060,B07401_061,B07401_062,B07401_063,B07401_064,B07401_065,B07401_066,B07401_067,B07401_068,B07401_069,B07401_070,B07401_071,B07401_072,B07401_073,B07401_074,B07401_075,B07401_076,B07401_077,B07401_078,B07401_079,B07401_080,B07402_001,B07402_002,B07402_003,B07402_004,B07402_005,B07403_001,B07403_002,B07403_003,B07403_004,B07403_005,B07403_006,B07403_007,B07403_008,B07403_009,B07403_010,B07403_011,B07403_012,B07403_013,B07403_014,B07403_015,B07404A_001,B07404A_002,B07404A_003,B07404A_004,B07404A_005,B07404B_001,B07404B_002,B07404B_003,B07404B_004,B07404B_005,B07404C_001,B07404C_002,B07404C_003,B07404C_004,B07404C_005,B07404D_001,B07404D_002,B07404D_003,B07404D_004,B07404D_005,B07404E_001,B07404E_002,B07404E_003,B07404E_004,B07404E_005,B07404F_001,B07404F_002,B07404F_003,B07404F_004,B07404F_005,B07404G_001,B07404G_002,B07404G_003,B07404G_004,B07404G_005,B07404H_001,B07404H_002,B07404H_003,B07404H_004,B07404H_005,B07404I_001,B07404I_002,B07404I_003,B07404I_004,B07404I_005,B07407_001,B07407_002,B07407_003,B07407_004,B07407_005,B07407_006,B07407_007,B07407_008,B07407_009,B07407_010,B07407_011,B07407_012,B07407_013,B07407_014,B07407_015,B07407_016,B07407_017,B07407_018,B07407_019,B07407_020,B07407_021,B07407_022,B07407_023,B07407_024,B07407_025,C07401_001,C07401_002,C07401_003,C07401_004,C07401_005,C07401_006,C07401_007,C07401_008,C07401_009,C07401_010,C07401_011,C07401_012,C07401_013,C07401_014,C07401_015,C07401_016,C07401_017,C07401_018,C07401_019,C07401_020,C07401_021,C07401_022,C07401_023,C07401_024,C07401_025,C07401_026,C07401_027,C07401_028,C07401_029,C07401_030,C07401_031,C07401_032,C07401_033,C07401_034,C07401_035,C07401_036,C07401_037,C07401_038,C07401_039,C07401_040,C07401_041,C07401_042,C07401_043,C07401_044,C07401_045,C07401_046,C07401_047,C07401_048,C07401_049,C07401_050
ACSSF,2.01E+06,ca,0,1,46,0000046,05000US06077,"San Joaquin County, California",651270,44685,144143,21879,46096,45094,42025,45230,45745,47350,41992,34289,27687,18728,15586,30741,532413,34267,118127,16364,31554,31189,32340,36231,38634,40935,36900,30281,25733,17463,14089,28306,88385,8593,21108,3145,9947,10357,7497,6854,5287,4492,3430,2727,1399,620,1280,1649,23089,1326,3414,1702,3498,2806,1734,1856,1481,1360,1286,989,366,557,157,557,7383,499,1494,668,1097,742,454,289,343,563,376,292,189,88,60,229,32.8,35.4,25.7,27.6,24.4,651270,326636,324634,532413,264790,267623,88385,44506,43879,23089,13309,9780,7383,4031,3352,385554,322254,45080,13119,5101,49372,35363,10780,2712,517,6170,4747,904,504,15,89386,72803,12877,3007,699,2517,2184,103,169,61,83418,68261,12321,2199,637,34853,26801,6320,1379,353,254563,215015,26063,9558,3927,237939,193477,36185,6384,1893,651270,501401,149869,63662,86207,532413,407324,125089,55851,69238,88385,68703,19682,6059,13623,23089,19393,3696,1374,2322,7383,5981,1402,378,1024,651270,44685,144143,67975,87119,90975,89342,61976,34314,30741,532413,34267,118127,47918,63529,74865,77835,56014,31552,28306,88385,8593,21108,13092,17854,12141,7922,4126,1900,1649,23089,1326,3414,5200,4540,3337,2646,1355,714,557,7383,499,1494,1765,1196,632,939,481,148,229
ACSSF,2.01E+06,ca,0,1,47,0000047,05000US06079,"San Luis Obispo County, California",253616,11216,36136,9116,32008,12546,10401,15338,15350,19703,20611,18146,15227,10825,8280,18713,206293,9035,30820,5497,17681,7615,7622,12130,13553,17489,18607,16879,14184,10220,8018,16943,31105,1264,3834,2232,10171,2761,1556,2004,881,1599,1383,935,604,387,187,1307,12197,651,861,1016,3658,1439,1070,705,698,485,385,250,368,156,75,380,4021,266,621,371,498,731,153,499,218,130,236,82,71,62,0,83,40,44.7,23.8,24.9,26.8,253616,129971,123645,206293,104846,101447,31105,16196,14909,12197,6745,5452,4021,2184,1837,217763,178290,26116,9780,3577,4449,3814,102,431,102,2653,2310,237,49,57,7629,6031,982,507,109,.,.,.,.,.,12683,9477,2188,981,37,8115,6102,1480,449,84,186071,152309,22163,8347,3252,48501,38698,6616,2726,461,253616,228142,25474,10872,14602,206293,184870,21423,9623,11800,31105,28421,2684,896,1788,12197,10998,1199,280,919,4021,3853,168,73,95,253616,11216,36136,41124,22947,30688,40314,33373,19105,18713,206293,9035,30820,23178,15237,25683,36096,31063,18238,16943,31105,1264,3834,12403,4317,2885,2982,1539,574,1307,12197,651,861,4674,2509,1403,870,618,231,380,4021,266,621,869,884,717,366,153,62,83
ACSSF,2.01E+06,ca,0,1,48,0000048,05000US06081,"San Mateo County, California",692659,37605,109467,17993,38891,45989,49073,53193,54675,55629,52853,46121,38115,25709,20332,47014,606660,31531,98707,13334,30151,34509,39420,45477,48695,51277,48398,42235,35737,24122,19304,43763,47095,4010,6990,1135,4373,5507,5174,4766,3775,2828,2406,2114,1090,745,611,1571,29471,1582,3043,2659,3381,4462,3201,2211,1597,1330,1558,1257,864,631,320,1375,9433,482,727,865,986,1511,1278,739,608,194,491,515,424,211,97,305,39.5,40.9,31,29.5,30.6,692659,343896,348763,606660,300458,306202,47095,24132,22963,29471,14665,14806,9433,4641,4792,427220,375448,28620,17048,6104,21751,18319,1615,1485,332,2513,1958,375,130,50,164279,144482,11298,6483,2016,9697,9107,147,383,60,42742,36565,3261,2521,395,24457,20781,1779,1421,476,317850,281050,17840,13502,5458,159860,137340,14718,6619,1183,692659,458792,233867,129139,104728,606660,402795,203865,116227,87638,47095,28996,18099,7805,10294,29471,20094,9377,3989,5388,9433,6907,2526,1118,1408,692659,37605,109467,56884,95062,107868,108482,84236,46041,47014,606660,31531,98707,43485,73929,94172,99675,77972,43426,43763,47095,4010,6990,5508,10681,8541,5234,3204,1356,1571,29471,1582,3043,6040,7663,3808,2888,2121,951,1375,9433,482,727,1851,2789,1347,685,939,308,305
ACSSF,2.01E+06,ca,0,1,49,0000049,05000US06083,"Santa Barbara County, California",394456,23558,67099,15734,49769,21461,19967,24061,25612,27354,26130,21882,19109,13743,11087,27890,310717,17967,55664,9766,25686,12512,14152,19671,20809,23086,23513,20360,17788,13034,10625,26084,57829,4299,8266,3893,17391,5424,3949,3013,3238,2979,1895,902,865,317,279,1119,16265,956,1647,1608,4579,2405,969,764,729,904,334,241,341,172,148,468,9645,336,1522,467,2113,1120,897,613,836,385,388,379,115,220,35,219,34.9,40,22.8,24.2,26.7,394456,199568,194888,310717,155379,155338,57829,30455,27374,16265,8797,7468,9645,4937,4708,300606,240036,42492,10264,7814,7847,5415,1268,569,595,3976,3272,547,157,0,17245,12834,2743,1350,318,.,.,.,.,.,50086,39043,7968,2732,343,13840,9565,2541,1159,575,205281,164038,26178,8065,7000,154264,121592,25925,5475,1272,394456,307489,86967,31272,55695,310717,241155,69562,26736,42826,57829,43595,14234,3365,10869,16265,13634,2631,953,1678,9645,9105,540,218,322,394456,23558,67099,65503,41428,49673,53484,40991,24830,27890,310717,17967,55664,35452,26664,40480,46599,38148,23659,26084,57829,4299,8266,21284,9373,6251,4874,1767,596,1119,16265,956,1647,6187,3374,1493,1238,582,320,468,9645,336,1522,2580,2017,1449,773,494,255,219
ACSSF,2.01E+06,ca,0,1,50,0000050,05000US06085,"Santa Clara County, California",1721475,106838,297394,46021,105797,129276,140216,146152,136365,136133,118863,94968,75044,55465,42111,90832,1472178,87752,262615,33398,76241,95012,111960,123348,119117,123098,106579,86452,70003,52150,39469,84984,169720,13873,25767,5359,20019,23693,19771,16627,11784,9182,8253,5277,2589,1975,1821,3730,54549,3450,6275,5491,6845,7599,5330,4259,3886,2748,2557,1910,1513,728,591,1367,25028,1763,2737,1773,2692,2972,3155,1918,1578,1105,1474,1329,939,612,230,751,36.2,37.8,29.1,28.5,30.7,1721475,877354,844121,1472178,747965,724213,169720,87969,81751,54549,28967,25582,25028,12453,12575,904219,774142,82663,31268,16146,45208,34926,6301,2894,1087,8873,6775,1439,286,373,518327,449565,50890,12821,5051,5415,4794,267,291,63,177288,149289,21442,4990,1567,62145,52687,6718,1999,741,659220,570598,51948,22761,13913,448026,373438,56437,14212,3939,1721475,1096982,624493,321681,302812,1472178,935352,536826,292297,244529,169720,103427,66293,21453,44840,54549,40034,14515,5682,8833,25028,18169,6859,2249,4610,1721475,106838,297394,151818,269492,282517,254996,170012,97576,90832,1472178,87752,262615,109639,206972,242465,229677,156455,91619,84984,169720,13873,25767,25378,43464,28411,17435,7866,3796,3730,54549,3450,6275,12336,12929,8145,5305,3423,1319,1367,25028,1763,2737,4465,6127,3496,2579,2268,842,751
ACSSF,2.01E+06,ca,0,1,51,0000051,05000US06087,"Santa Cruz County, California",246929,14070,38849,9761,26981,12662,13291,15824,16801,19243,20083,17754,14229,7779,6170,13432,201806,11338,33073,7094,13900,8107,9850,13383,14441,16994,18232,16453,13302,7232,5821,12586,29979,1818,4211,1554,9766,2090,1894,1815,1882,1415,1226,859,472,282,187,508,10698,629,1269,861,2520,1577,1078,494,297,484,483,283,247,125,95,256,4446,285,296,252,795,888,469,132,181,350,142,159,208,140,67,82,37.7,41.3,23.2,25.2,28,246929,123238,123691,201806,101389,100417,29979,14286,15693,10698,5366,5332,4446,2197,2249,209003,170867,25760,8445,3931,2663,1834,315,354,160,.,.,.,.,.,8639,6858,1154,587,40,.,.,.,.,.,15772,13461,1244,958,109,9595,7847,1278,327,143,154788,129045,15738,6403,3602,72749,57295,11862,3093,499,246929,202748,44181,14724,29457,201806,165929,35877,12848,23029,29979,23644,6335,1260,5075,10698,9091,1607,445,1162,4446,4084,362,171,191,246929,14070,38849,36742,25953,32625,39326,31983,13949,13432,201806,11338,33073,20994,17957,27824,35226,29755,13053,12586,29979,1818,4211,11320,3984,3697,2641,1331,469,508,10698,629,1269,3381,2655,791,967,530,220,256,4446,285,296,1047,1357,313,492,367,207,82
ACSSF,2.01E+06,ca,0,1,52,0000052,05000US06089,"Shasta County, California",179229,8881,30953,5404,12329,10776,8404,9137,12258,13528,14045,12923,11956,8142,7102,13391,151148,5979,26288,4193,7693,8032,6616,7571,10508,12321,12603,12069,10646,7879,6701,12049,18608,2277,3356,523,2703,2023,1204,1163,1366,873,1045,461,726,199,202,487,5380,292,904,342,1137,344,394,260,332,193,232,216,230,20,148,336,4093,333,405,346,796,377,190,143,52,141,165,177,354,44,51,519,41.6,44.6,26.1,26,28.5,179229,87476,91753,151148,73026,78122,18608,9515,9093,5380,2856,2524,4093,2079,2014,158504,134113,15944,4450,3997,1912,1341,361,210,0,3976,3271,531,92,82,4804,3851,836,117,0,.,.,.,.,.,3067,2653,177,237,0,6707,5660,759,274,14,149256,126126,15168,4210,3752,14157,12078,1205,629,245,179229,169388,9841,4514,5327,151148,142448,8700,3983,4717,18608,17771,837,446,391,5380,5085,295,76,219,4093,4084,9,9,0,179229,8881,30953,17733,19180,21395,27573,24879,15244,13391,151148,5979,26288,11886,14648,18079,24924,22715,14580,12049,18608,2277,3356,3226,3227,2529,1918,1187,401,487,5380,292,904,1479,738,592,425,446,168,336,4093,333,405,1142,567,195,306,531,95,519
ACSSF,2.01E+06,ca,0,1,53,0000053,05000US06093,"Siskiyou County, California",43942,1942,6815,1008,2282,2094,1723,2231,2325,3310,4071,3932,3654,2770,1819,3966,36823,1417,5550,636,1310,1434,1237,1739,1876,3015,3810,3527,3612,2498,1684,3478,4223,320,886,242,721,361,147,375,234,114,115,78,16,223,43,348,1633,169,89,61,225,269,177,72,146,108,37,204,0,0,23,53,1263,36,290,69,26,30,162,45,69,73,109,123,26,49,69,87,47.5,50.3,24.7,31.1,36.7,43942,21450,22492,36823,17931,18892,4223,2170,2053,1633,833,800,1263,516,747,38580,32544,3647,1247,1142,.,.,.,.,.,1212,895,185,39,93,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,2499,2096,254,149,0,35667,30384,3010,1204,1069,4322,3389,745,115,73,43942,41378,2564,1625,939,36823,34649,2174,1367,807,4223,4119,104,54,50,1633,1497,136,54,82,1263,1113,150,150,0,43942,1942,6815,3290,3817,4556,7381,7586,4589,3966,36823,1417,5550,1946,2671,3615,6825,7139,4182,3478,4223,320,886,963,508,609,229,94,266,348,1633,169,89,286,446,218,145,204,23,53,1263,36,290,95,192,114,182,149,118,87
ACSSF,2.01E+06,ca,0,1,54,0000054,05000US06095,"Solano County, California",398136,21489,75122,11417,29177,27680,25156,27770,28827,31925,29674,24566,20470,14007,9789,21067,331013,15725,63124,8901,20773,18628,19930,22339,23934,27913,26869,22183,18614,13110,9182,19788,42067,3874,8429,1392,4734,5578,3296,3397,3264,2558,1639,1375,922,380,354,875,17818,1335,2154,826,2678,2621,1536,1527,1240,992,770,710,663,292,173,301,7238,555,1415,298,992,853,394,507,389,462,396,298,271,225,80,103,36.8,39.2,27,28.1,27.8,398136,200919,197217,331013,165638,165375,42067,21374,20693,17818,10092,7726,7238,3815,3423,214840,181766,19553,9088,4433,53762,43301,6728,2490,1243,2184,1649,347,105,83,55236,46928,4886,3024,398,3192,2562,478,137,15,42022,33515,6241,1585,681,26900,21292,3834,1389,385,175895,149268,15614,7074,3939,89043,71953,11564,4185,1341,398136,319411,78725,41354,37371,331013,264388,66625,36548,30077,42067,34215,7852,2945,4907,17818,14368,3450,1462,1988,7238,6440,798,399,399,398136,21489,75122,40594,52836,56597,61599,45036,23796,21067,331013,15725,63124,29674,38558,46273,54782,40797,22292,19788,42067,3874,8429,6126,8874,6661,4197,2297,734,875,17818,1335,2154,3504,4157,2767,1762,1373,465,301,7238,555,1415,1290,1247,896,858,569,305,103
ACSSF,2.01E+06,ca,0,1,55,0000055,05000US06097,"Sonoma County, California",457954,23422,74627,12967,31331,30831,25930,29486,31326,36879,37203,34088,28418,17765,12819,30862,389182,17924,64833,9767,20805,22454,20200,24589,26832,32326,33667,31762,26448,17058,11950,28567,51581,4647,8344,1728,7269,6348,4250,3678,3423,3485,2605,1600,1310,483,675,1736,11731,517,883,1091,2316,1574,882,822,836,654,625,418,479,205,86,343,5460,334,567,381,941,455,598,397,235,414,306,308,181,19,108,216,40.1,42.7,27.9,28.3,30.3,457954,227332,230622,389182,192937,196245,51581,25397,26184,11731,6349,5382,5460,2649,2811,372871,318057,41078,9353,4383,7083,5470,1109,273,231,5073,4034,851,109,79,17241,15468,957,611,205,.,.,.,.,.,39595,33438,4828,990,339,15240,12070,2552,395,223,313700,270903,31124,7934,3739,104618,84608,16312,2653,1045,457954,383590,74364,27843,46521,389182,326288,62894,25591,37303,51581,42327,9254,1498,7756,11731,10035,1696,471,1225,5460,4940,520,283,237,457954,23422,74627,44298,56761,60812,74082,62506,30584,30862,389182,17924,64833,30572,42654,51421,65993,58210,29008,28567,51581,4647,8344,8997,10598,7101,6090,2910,1158,1736,11731,517,883,3407,2456,1658,1279,897,291,343,5460,334,567,1322,1053,632,720,489,127,216
ACSSF,2.01E+06,ca,0,1,56,0000056,05000US06099,"Stanislaus County, California",500110,33120,108086,16215,36395,37205,32437,34926,33993,36088,31884,27012,20421,15314,12496,24518,408918,25116,89793,12616,25138,26036,23822,27887,28228,31458,27854,24407,18597,13725,11412,22829,67028,6372,14728,1992,7760,8022,6480,5086,4368,3345,2839,1983,1245,1033,832,943,16401,1051,2283,1367,2161,2306,1307,1650,896,1089,856,463,303,260,194,215,7763,581,1282,240,1336,841,828,303,501,196,335,159,276,296,58,531,32.8,35.4,26.6,27.7,27.2,500110,248432,251678,408918,202778,206140,67028,33198,33830,16401,8428,7973,7763,4028,3735,380814,311726,51691,11069,6328,14531,10982,2360,958,231,4785,3861,718,201,5,25479,22069,2188,1096,126,2731,2258,311,135,27,52932,43313,6581,2205,833,18838,14709,3179,737,213,247491,204131,30853,8094,4413,197443,159452,29576,5559,2856,500110,400024,100086,37989,62097,408918,325485,83433,33586,49847,67028,54849,12179,3204,8975,16401,13305,3096,867,2229,7763,6385,1378,332,1046,500110,33120,108086,52610,69642,68919,67972,47433,27810,24518,408918,25116,89793,37754,49858,56115,59312,43004,25137,22829,67028,6372,14728,9752,14502,9454,6184,3228,1865,943,16401,1051,2283,3528,3613,2546,1945,766,454,215,7763,581,1282,1576,1669,804,531,435,354,531
ACSSF,2.01E+06,ca,0,1,57,0000057,05000US06101,"Sutter County, California",91163,6234,18720,2719,6408,6154,5584,6480,5794,6486,5901,5189,4003,3417,2903,5171,75230,4676,15660,2138,4074,4017,4430,5231,5055,5560,5319,4575,3591,3209,2856,4839,9234,1081,1781,195,1210,1149,707,466,529,599,318,404,313,182,0,300,5549,405,1144,337,872,772,414,623,174,300,219,152,58,0,47,32,1150,72,135,49,252,216,33,160,36,27,45,58,41,26,0,0,34.8,37.4,26.4,25.2,27.1,91163,45473,45690,75230,37227,38003,9234,4802,4432,5549,2893,2656,1150,551,599,61916,52647,4840,3649,780,1780,1210,121,319,130,1578,1094,219,265,0,10440,7871,2237,263,69,.,.,.,.,.,9860,7835,1482,433,110,5392,4376,335,620,61,49270,42770,3246,2724,530,25231,19741,3358,1711,421,91163,73152,18011,7813,10198,75230,60886,14344,6637,7707,9234,6358,2876,1003,1873,5549,4888,661,147,514,1150,1020,130,26,104,91163,6234,18720,9127,11738,12274,12387,9192,6320,5171,75230,4676,15660,6212,8447,10286,10879,8166,6065,4839,9234,1081,1781,1405,1856,995,917,717,182,300,5549,405,1144,1209,1186,797,519,210,47,32,1150,72,135,301,249,196,72,99,26,0
ACSSF,2.01E+06,ca,0,1,58,0000058,05000US06103,"Tehama County, California",60417,3360,11358,1950,3615,3614,3085,3286,4173,4586,4236,4379,3276,2921,2374,4204,48747,2020,9086,1038,2174,2381,2284,2590,3661,3731,3740,4160,3042,2660,2318,3862,7881,965,1619,594,1027,832,443,530,326,737,261,155,145,180,35,32,2767,137,511,194,357,226,307,150,141,115,191,32,89,47,0,270,1022,238,142,124,57,175,51,16,45,3,44,32,0,34,21,40,39.9,44.3,23.4,27.8,21.1,60417,29656,30761,48747,23848,24899,7881,3989,3892,2767,1258,1509,1022,561,461,50625,41170,6143,2293,1019,.,.,.,.,.,1241,954,254,33,0,.,.,.,.,.,.,.,.,.,.,4873,3560,1163,150,0,2439,1972,295,169,3,45077,36201,5760,2097,1019,11595,9585,1631,379,0,60417,53523,6894,2152,4742,48747,43376,5371,1870,3501,7881,6647,1234,139,1095,2767,2478,289,143,146,1022,1022,0,0,0,60417,3360,11358,5565,6699,7459,8822,7655,5295,4204,48747,2020,9086,3212,4665,6251,7471,7202,4978,3862,7881,965,1619,1621,1275,856,998,300,215,32,2767,137,511,551,533,291,306,121,47,270,1022,238,142,181,226,61,47,32,55,40
ACSSF,2.01E+06,ca,0,1,59,0000059,05000US06107,"Tulare County, California",414743,32885,97759,14449,30861,31779,27462,28121,24781,26316,23675,21122,15716,11790,9010,19017,357058,27160,84726,11184,23853,24561,22682,24720,22127,24072,21444,19044,14579,11019,8542,17345,42537,4386,10509,1691,4889,4921,3529,2775,1963,1964,1803,1400,759,555,352,1041,10192,878,1456,1266,1625,1693,844,399,365,203,195,447,261,118,40,402,4956,461,1068,308,494,604,407,227,326,77,233,231,117,98,76,229,29.9,31.5,24.8,24.5,25.8,414743,209099,205644,357058,179086,177972,42537,22046,20491,10192,5334,4858,4956,2633,2323,325160,280360,34309,6977,3514,6716,5619,496,482,119,5192,4430,374,223,165,14015,11884,1488,270,373,.,.,.,.,.,51260,44118,4983,1723,436,12014,10340,808,517,349,148766,127411,15155,3763,2437,236681,204870,24681,5095,2035,414743,319561,95182,27663,67519,357058,273684,83374,25480,57894,42537,33430,9107,1923,7184,10192,8259,1933,124,1809,4956,4188,768,136,632,414743,32885,97759,45310,59241,52902,49991,36838,20800,19017,357058,27160,84726,35037,47243,46847,45516,33623,19561,17345,42537,4386,10509,6580,8450,4738,3767,2159,907,1041,10192,878,1456,2891,2537,764,398,708,158,402,4956,461,1068,802,1011,553,310,348,174,229
ACSSF,2.01E+06,ca,0,1,60,0000060,05000US06109,"Tuolumne County, California",53275,1958,7257,1314,3119,3026,2308,2607,3161,4201,4596,4324,4504,3558,2438,4904,45122,1521,6432,939,2106,2010,1553,2052,2608,3372,4282,3888,4122,3265,2281,4691,3819,226,613,137,524,518,260,266,142,324,151,289,173,29,81,86,3729,211,111,186,396,481,495,264,411,465,123,92,139,185,43,127,605,0,101,52,93,17,0,25,0,40,40,55,70,79,33,0,48,50,29.5,34.1,47.6,53275,27739,25536,45122,22950,22172,3819,2068,1751,3729,2410,1319,605,311,294,47692,40879,3314,2982,517,757,433,0,294,30,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1374,1007,100,267,0,2292,1857,280,97,58,45185,39188,3029,2465,503,4984,3603,495,856,30,53275,51110,2165,1348,817,45122,43370,1752,1160,592,3819,3699,120,15,105,3729,3452,277,173,104,605,589,16,0,16,53275,1958,7257,4433,5334,5768,8797,8828,5996,4904,45122,1521,6432,3045,3563,4660,7654,8010,5546,4691,3819,226,613,661,778,408,475,462,110,86,3729,211,111,582,976,675,588,231,228,127,605,0,101,145,17,25,80,125,112,0
ACSSF,2.01E+06,ca,0,1,61,0000061,05000US06111,"Ventura County, California",781788,48240,150309,24681,54335,49951,45626,52819,57187,63489,58545,46810,39236,27587,19895,43078,680409,39859,133601,19785,41580,35910,36236,44900,51337,57886,53486,43841,36219,26137,19162,40470,65593,5903,12048,1562,7475,9282,6620,5635,3885,3565,3014,1664,1851,896,404,1789,20506,1132,2215,2435,3270,2958,1452,1026,1029,1104,1414,660,603,439,232,537,15280,1346,2445,899,2010,1801,1318,1258,936,934,631,645,563,115,97,282,36.8,38.7,28.3,26.7,27.7,781788,392653,389135,680409,339892,340517,65593,33981,31612,20506,10665,9841,15280,8115,7165,537035,470200,40760,14086,11989,14738,11457,1840,789,652,11084,9441,1170,300,173,51500,44132,4642,2114,612,.,.,.,.,.,136821,119017,14287,2150,1367,29071,25054,2527,1015,475,403908,354332,28721,12026,8829,291995,253818,28788,4636,4753,781788,604113,177675,76260,101415,680409,522711,157698,69916,87782,65593,51047,14546,4310,10236,20506,17044,3462,1325,2137,15280,13311,1969,709,1260,781788,48240,150309,79016,95577,110006,122034,86046,47482,43078,680409,39859,133601,61365,72146,96237,111372,80060,45299,40470,65593,5903,12048,9037,15902,9520,6579,3515,1300,1789,20506,1132,2215,5705,4410,2055,2518,1263,671,537,15280,1346,2445,2909,3119,2194,1565,1208,212,282
ACSSF,2.01E+06,ca,0,1,62,0000062,05000US06113,"Yolo County, California",186127,10532,31819,7086,29026,12551,10046,12094,12346,12463,11932,9789,8032,6070,3378,8963,144347,7980,25841,4236,16055,7494,7330,9233,11010,11353,10672,8732,7292,5817,3100,8202,27153,1730,4603,1822,9091,2323,1621,1759,863,847,616,530,491,203,227,427,11630,637,1021,776,3459,2269,836,839,345,115,381,421,159,45,27,300,2997,185,354,252,421,465,259,263,128,148,263,106,90,5,24,34,30.8,36.9,22.8,24.9,27.9,186127,91943,94184,144347,70984,73363,27153,13871,13282,11630,5605,6025,2997,1483,1514,128133,102276,16532,6905,2420,4669,3483,813,347,26,2255,1767,329,139,20,20447,13375,4452,2305,315,.,.,.,.,.,20307,15709,3178,1331,89,9562,7067,1849,519,127,99292,80317,11104,5619,2252,54139,41281,9513,3077,268,186127,149211,36916,16583,20333,144347,115063,29284,13778,15506,27153,21416,5737,2208,3529,11630,10058,1572,445,1127,2997,2674,323,152,171,186127,10532,31819,36112,22597,24440,24395,17821,9448,8963,144347,7980,25841,20291,14824,20243,22025,16024,8917,8202,27153,1730,4603,10913,3944,2622,1463,1021,430,427,11630,637,1021,4235,3105,1184,496,580,72,300,2997,185,354,673,724,391,411,196,29,34
ACSSF,2.01E+06,ca,0,1,63,0000063,05000US06115,"Yuba County, California",67996,4819,14416,1835,4795,5738,4776,4631,4367,4924,4025,3756,3137,2083,1698,2996,53495,3364,11740,1443,2646,3650,3495,3384,3686,4036,3529,3425,2820,1911,1610,2756,8678,853,1495,210,1766,1320,642,549,451,433,357,100,202,151,40,109,3764,440,578,148,328,574,460,501,20,326,116,112,47,21,20,73,2059,162,603,34,55,194,179,197,210,129,23,119,68,0,28,58,32.3,35.5,25,28.3,29.8,67996,33390,34606,53495,26169,27326,8678,4368,4310,3764,1817,1947,2059,1036,1023,48520,37746,6214,3138,1422,.,.,.,.,.,1406,906,313,162,25,5200,4393,440,288,79,.,.,.,.,.,7279,6059,1095,38,87,4236,3303,499,43,391,41390,31663,5611,2726,1390,15189,12526,1898,533,232,67996,59957,8039,3178,4861,53495,47054,6441,2596,3845,8678,7524,1154,362,792,3764,3518,246,140,106,2059,1861,198,80,118,67996,4819,14416,6630,10514,8998,8949,6893,3781,2996,53495,3364,11740,4089,7145,7070,7565,6245,3521,2756,8678,853,1495,1976,1962,1000,790,302,191,109,3764,440,578,476,1034,521,442,159,41,73,2059,162,603,89,373,407,152,187,28,58